9.6	0.00425687	0.00488636	0.00442434	0.00446676	0.00494202	0.00494181
9.65	0.00394995	0.00453656	0.00410652	0.00414621	0.00458683	0.00458672
9.7	0.00366578	0.0042124	0.00381212	0.00384924	0.00425781	0.00425775
9.75	0.0034026	0.00391193	0.00353934	0.00357406	0.00395295	0.00395293
9.8	0.0031588	0.00363336	0.00328656	0.00331901	0.00367044	0.00367043
9.85	0.00293291	0.00337506	0.00305225	0.00308258	0.00340858	0.00340856
9.9	0.00272356	0.0031355	0.00283503	0.00286336	0.00316581	0.00316577
9.95	0.00252951	0.0029133	0.0026336	0.00266007	0.00294071	0.00294065
10	0.0023496	0.00270716	0.00244679	0.00247151	0.00273194	0.00273186
10.05	0.00218276	0.00251588	0.00227351	0.00229659	0.00253831	0.00253819
10.1	0.00202802	0.00233838	0.00211274	0.0021343	0.00235867	0.00235852
10.15	0.00188449	0.00217364	0.00196357	0.00198369	0.00219199	0.00219181
10.2	0.00175131	0.00202071	0.00182513	0.00184392	0.00203731	0.00203711
10.25	0.00162774	0.00187873	0.00169664	0.00171417	0.00189376	0.00189353
10.3	0.00151305	0.00174691	0.00157736	0.00159372	0.0017605	0.00176025
10.35	0.00140659	0.00162449	0.00146661	0.00148189	0.00163679	0.00163652
10.4	0.00130777	0.00151079	0.00136378	0.00137804	0.00152192	0.00152164
10.45	0.00121601	0.00140518	0.00126828	0.00128159	0.00141526	0.00141496
10.5	0.0011308	0.00130708	0.00117959	0.001192	0.00131619	0.00131588
10.55	0.00105167	0.00121593	0.00109719	0.00110878	0.00122418	0.00122386
10.6	0.000978163	0.00113124	0.00102065	0.00103146	0.0011387	0.00113838
10.65	0.000909883	0.00105254	0.000949532	0.000959617	0.00105929	0.00105896
10.7	0.000846447	0.000979392	0.000883446	0.000892857	0.000985503	0.000985171
10.75	0.000787505	0.000911406	0.000822031	0.000830812	0.000916935	0.000916603
10.8	0.00073273	0.000848208	0.00076495	0.000773143	0.00085321	0.00085288
10.85	0.000681825	0.000789455	0.000711891	0.000719536	0.00079398	0.000793653
10.9	0.000634509	0.000734829	0.000662566	0.000669699	0.000738922	0.0007386
10.95	0.000590526	0.000684036	0.000616708	0.000623363	0.000687738	0.00068742
11	0.000549635	0.000636801	0.000574068	0.000580278	0.00064015	0.000639838
11.05	0.000511617	0.000592872	0.000534418	0.000540212	0.0005959	0.000595595
11.1	0.000476266	0.000552013	0.000497543	0.00050295	0.000554751	0.000554454
11.15	0.000443391	0.000514006	0.000463247	0.000468291	0.000516482	0.000516194
11.2	0.000412816	0.00047865	0.000431346	0.000436053	0.000480889	0.000480608
11.25	0.000384377	0.000445757	0.00040167	0.000406062	0.00044778	0.000447508
11.3	0.000357924	0.000415151	0.000374062	0.00037816	0.00041698	0.000416718
11.35	0.000333314	0.000386673	0.000348375	0.000352199	0.000388325	0.000388072
11.4	0.000310418	0.000360172	0.000324473	0.000328042	0.000361664	0.000361421
11.45	0.000289115	0.000335508	0.000302232	0.000305562	0.000336856	0.000336622
11.5	0.000269291	0.000312553	0.000281533	0.00028464	0.00031377	0.000313546
11.55	0.000250843	0.000291186	0.000262268	0.000265168	0.000292286	0.00029207
11.6	0.000233674	0.000271296	0.000244337	0.000247043	0.000272289	0.000272083
11.65	0.000217693	0.000252779	0.000227645	0.00023017	0.000253676	0.000253479
11.7	0.000202818	0.000235541	0.000212107	0.000214463	0.00023635	0.000236161
11.75	0.000188971	0.00021949	0.00019764	0.000199839	0.00022022	0.00022004
11.8	0.00017608	0.000204544	0.000184171	0.000186223	0.000205203	0.000205031
11.85	0.000164078	0.000190627	0.00017163	0.000173545	0.000191221	0.000191058
11.9	0.000152902	0.000177666	0.000159951	0.000161738	0.000178201	0.000178046
11.95	0.000142496	0.000165595	0.000149075	0.000150743	0.000166078	0.00016593
12	0.000132805	0.000154352	0.000138946	0.000140503	0.000154787	0.000154647
12.05	0.00012378	0.00014388	0.000129512	0.000130965	0.000144272	0.000144139
12.1	0.000115374	0.000134125	0.000120725	0.000122081	0.000134478	0.000134351
12.15	0.000107545	0.000125037	0.000112539	0.000113805	0.000125355	0.000125235
12.2	0.000100252	0.000116571	0.000104914	0.000106095	0.000116857	0.000116744
12.25	9.34583e-05	0.000108683	9.781e-05	9.89126e-05	0.000108941	0.000108833
12.3	8.71292e-05	0.000101333	9.11915e-05	9.22206e-05	0.000101565	0.000101463
12.35	8.12326e-05	9.44851e-05	8.50247e-05	8.59852e-05	9.46936e-05	9.45973e-05
12.4	7.57387e-05	8.81036e-05	7.92786e-05	8.01751e-05	8.8291e-05	8.82e-05
12.45	7.06195e-05	8.21566e-05	7.39241e-05	7.47609e-05	8.2325e-05	8.2239e-05
12.5	6.58494e-05	7.66144e-05	6.89343e-05	6.97154e-05	7.67656e-05	7.66844e-05
12.55	6.14041e-05	7.14489e-05	6.4284e-05	6.50131e-05	7.15848e-05	7.1508e-05
12.6	5.72614e-05	6.66345e-05	5.99499e-05	6.06306e-05	6.67564e-05	6.66839e-05
12.65	5.34005e-05	6.2147e-05	5.59104e-05	5.65457e-05	6.22563e-05	6.2188e-05
12.7	4.9802e-05	5.79639e-05	5.21451e-05	5.27382e-05	5.8062e-05	5.79975e-05
12.75	4.64478e-05	5.40645e-05	4.86354e-05	4.9189e-05	5.41524e-05	5.40916e-05
